tid,slope,roughness,bed_level_x,aspect,bed_level_y,change,change_norm,predicted_target_norm,predicted_target
36274,3.2164,0.003,7.7048,250.855,7.8119,0.10709999999999997,1.0451468006192999,-0.17598417,0.0065790405
36275,2.2381,0.0031,6.8335,69.4158,6.8379,0.004400000000000404,-0.2024552116678021,0.062579334,0.026217092
36276,3.7374,0.0034,6.7319,62.5435,6.7389,0.006999999999999673,-0.17087035059725128,0.017797723,0.022530762
36277,2.7497,0.0026,6.6563,72.2592,6.68,0.023699999999999832,0.032001641663653164,0.090767205,0.02853746
36278,3.8177,0.003,6.6636,148.533,6.6763,0.0127000000000006,-0.10162661671178229,-0.040131822,0.017762123
36279,3.0806,0.0029,6.8389,163.312,6.8478,0.008900000000000574,-0.14778910596875444,-0.048362836,0.017084563
36280,2.0997,0.0018,6.8501,188.21,6.8768,0.026699999999999946,0.06844571212968494,0.0047258437,0.021454712
36281,1.9283,0.0017,6.9215,262.156,6.9237,0.002200000000000202,-0.2291808633428935,0.031276748,0.023640329
36282,2.877,0.0031,6.8559,262.748,6.8595,0.0035999999999996035,-0.21217363045875326,-0.08657138,0.013939316
36283,4.3266,0.004,7.7503,54.1628,7.5323,-0.21799999999999997,-2.9041756355495267,-0.10952863,0.012049522
36284,5.3429,0.006,7.5287,50.2449,7.3936,-0.13509999999999955,-1.8971044883382149,-0.22933386,0.0021874048
36285,5.1526,0.0058,7.2372,52.6455,7.2159,-0.02129999999999921,-0.514659415326791,-0.19110237,0.005334543
36286,3.1516,0.0037,7.0506,63.2356,7.0379,-0.0127000000000006,-0.4101864133241875,-0.007818699,0.020422073
36287,1.968,0.0021,6.9854,79.1557,6.9851,-0.000300000000000189,-0.25955092206459024,0.14037456,0.032621033
36288,1.9855,0.0019,6.9846,84.6774,6.9991,0.014499999999999957,-0.07976017443217186,0.16186644,0.0343902
36289,2.7106,0.0026,6.9564,75.678,6.9651,0.008699999999999264,-0.15021871066650572,0.07250802,0.027034402
36290,2.5104,0.0026,6.9029,73.6037,6.9023,-0.0005999999999994898,-0.26319532911118476,0.07937373,0.027599571
36296,5.9508,0.0033,7.8027,63.6252,7.5738,-0.22889999999999944,-3.036589091576097,-0.112510726,0.011804042
36297,2.9633,0.0038,6.9868,235.577,7.0038,0.017000000000000348,-0.049390115710475115,-0.1597222,0.007917693
36298,5.9244,0.0061,7.1545,240.469,7.1536,-0.0008999999999996788,-0.2668397361577901,-0.31688744,-0.005019823
36299,5.3023,0.006,7.3962,239.945,7.362,-0.03420000000000023,-0.6713689183307341,-0.31827587,-0.005134115
36300,4.1069,0.0049,7.5801,230.143,7.593,0.012900000000000134,-0.0991970120140526,-0.25112176,0.00039387122
36301,3.7377,0.0039,7.7119,246.639,7.8626,0.1506999999999996,1.5748006247256037,-0.21981435,0.0029710326
36302,2.4411,0.0024,6.7572,87.7436,6.784,0.026799999999999713,0.06966051447854979,0.09717055,0.02906457
36303,2.5571,0.0026,6.8299,223.501,6.8215,-0.008399999999999963,-0.35794991232286955,-0.07808657,0.014637768
36304,2.1754,0.002,6.8239,252.047,6.8272,0.0033000000000003027,-0.21581803750534778,-0.009211674,0.020307405
36305,2.5762,0.0024,6.8641,297.035,6.8879,0.023800000000000487,0.0332164440125288,-0.016788393,0.019683706
36306,1.6109,0.0019,6.7498,304.452,6.7798,0.03000000000000025,0.10853418964232205,0.101597145,0.029428957
36307,1.8603,0.0021,6.7667,249.898,6.7936,0.02689999999999948,0.07087531682741463,0.0029375702,0.021307506
36308,2.593,0.0038,6.8558,233.178,6.8928,0.03699999999999992,0.19357035406305564,-0.14080495,0.009474921
36309,6.7152,0.0061,7.0945,232.54,7.086,-0.00849999999999973,-0.3591647146717344,-0.31603628,-0.004949758
36310,4.4078,0.0048,7.3569,55.2388,7.3346,-0.02230000000000043,-0.5268074388154826,-0.1257746,0.010712188
36311,3.2571,0.0036,7.1929,65.6694,7.2102,0.017300000000000537,-0.04574570866386978,-0.014913037,0.019838082
36312,1.9174,0.0021,7.1421,82.8525,7.15,0.00790000000000024,-0.1599371294574353,0.14431013,0.032945003
36313,1.3945,0.0016,7.1438,90.1537,7.1299,-0.01389999999999958,-0.4247640415105872,0.2695762,0.043256644
36314,2.0794,0.0024,7.1397,75.18,7.1056,-0.03410000000000046,-0.6701541159818692,0.0970213,0.029052284
36315,3.7923,0.0035,7.0517,64.5522,7.0252,-0.026500000000000412,-0.577829137467925,-0.012484983,0.020037955
36316,2.8242,0.0036,6.9371,69.3311,6.939,0.0019000000000000128,-0.23282527038949882,0.01593624,0.02237753
36317,2.6102,0.0028,6.8427,70.234,6.8519,0.009199999999999875,-0.1441446989221599,0.07130283,0.026935192
36321,2.758,0.0017,7.7619,8.447,7.6878,-0.07409999999999961,-1.1560750555289308,0.06954466,0.026790462
36322,2.6787,0.0027,7.7179,44.1635,7.6178,-0.1001000000000003,-1.4719236662345359,0.012791172,0.022118634
36323,3.8426,0.0044,7.5643,49.1857,7.4836,-0.08070000000000022,-1.236252010554205,-0.10703857,0.012254499
36324,5.2738,0.0056,6.9647,241.353,6.9598,-0.004899999999999238,-0.31543183011249193,-0.2610718,-0.00042519532
36325,6.3769,0.0062,7.2058,238.87,7.197,-0.008799999999999919,-0.36280912171833973,-0.332156,-0.006276699
36326,3.3872,0.0046,7.4104,240.673,7.3992,-0.011199999999999655,-0.3919643780911608,-0.2278962,0.0023057517
36327,4.5465,0.0048,7.5575,210.816,7.6371,0.07960000000000012,0.7110761546806896,-0.23317637,0.0018710978
36328,4.9639,0.0049,7.3273,244.911,7.3098,-0.01750000000000007,-0.4684969260698297,-0.26746678,-0.00095161796
36329,5.4713,0.0056,7.4591,248.66,7.4181,-0.04100000000000037,-0.753975478053738,-0.31308126,-0.0047065057
36330,3.6889,0.0042,7.6066,237.894,7.5494,-0.05719999999999992,-0.9507734585702967,-0.2212915,0.0028494354
36331,3.0133,0.0028,7.7028,254.29,7.6643,-0.03849999999999998,-0.7236054193320413,-0.16659267,0.0073521296
36334,2.3281,0.0024,6.7899,38.9759,6.7815,-0.008399999999999963,-0.35794991232286955,0.09722088,0.029068712
36335,2.8441,0.0022,6.7019,40.9366,6.6959,-0.006000000000000227,-0.3287946559500484,0.10040262,0.029330626
36336,1.77,0.0016,6.6847,211.178,6.6757,-0.009000000000000341,-0.36523872641608024,0.04738082,0.024965983
36337,1.4021,0.0012,6.7306,240.203,6.7315,0.0008999999999996788,-0.24497329387817968,0.12970111,0.031742416
36338,1.0216,0.0011,6.743,249.371,6.7658,0.022799999999999265,0.02106842052383716,0.17127857,0.035164986
36339,1.802,0.002,6.7997,235.647,6.8068,0.007100000000000328,-0.16965554824837564,0.002757594,0.02129269
36340,2.5906,0.0033,6.9085,226.9,6.8996,-0.008899999999999686,-0.3640239240672046,-0.124238715,0.010838619
36341,5.7669,0.006,7.1412,235.954,7.1112,-0.03000000000000025,-0.6203472196782918,-0.31072426,-0.0045124833
36342,2.7292,0.0025,7.9565,40.4224,7.8693,-0.08720000000000017,-1.3152141632306036,0.010571003,0.021935875
36343,3.9255,0.0035,7.8001,44.6963,7.7828,-0.01729999999999965,-0.46606732137208917,-0.07854468,0.014600057
36344,3.7788,0.0053,7.5962,47.4654,7.5245,-0.07169999999999987,-1.1269197991561097,-0.15816696,0.008045716
36345,6.7533,0.0066,7.2932,47.8105,7.3003,0.007100000000000328,-0.16965554824837564,-0.27954733,-0.0019460637
36346,5.1325,0.0054,7.0406,58.0902,7.0271,-0.013500000000000512,-0.41990483211512786,-0.15235128,0.008524451
36347,4.0601,0.0056,6.8975,68.4281,6.91,0.012500000000000178,-0.10405622140952277,-0.12249489,0.010982167
36348,6.3383,0.0063,6.7171,84.7871,6.7395,0.02239999999999931,0.016209211128366974,-0.21028979,0.003755074
36349,3.6354,0.0038,6.8174,127.486,6.811,-0.006400000000000183,-0.3336538653455186,-0.039310068,0.017829768
36352,1.1174,0.0012,8.0985,112.309,8.1005,0.002000000000000668,-0.23161046804062319,0.37346017,0.051808156
36353,2.3089,0.0024,8.1157,49.3814,8.1522,0.0365000000000002,0.18749634231872062,0.028068736,0.02337625
36354,2.3145,0.0023,7.9885,28.1878,8.0462,0.05770000000000053,0.4450344402786728,0.03727697,0.024134254
36355,2.5782,0.0031,6.9696,250.244,6.9611,-0.00849999999999973,-0.3591647146717344,-0.11311875,0.011753991
36356,3.9401,0.0042,7.0329,246.744,7.0324,-0.0004999999999997229,-0.2619805267623199,-0.18792106,0.0055964207
36357,5.7081,0.0057,7.2215,243.886,7.2088,-0.012699999999999712,-0.41018641332417666,-0.302629,-0.0038460977
36358,6.462,0.0062,7.3638,246.76,7.3012,-0.06260000000000066,-1.0163727854091604,-0.35029358,-0.0077697467
36359,5.4645,0.0054,7.5239,250.143,7.4495,-0.07440000000000069,-1.159719462575547,-0.30801237,-0.0042892452
36362,2.8811,0.0031,6.7758,66.5114,6.8216,0.04579999999999984,0.3004729607634105,0.05290498,0.02542072
36363,1.6176,0.0018,6.7819,65.608,6.8093,0.02740000000000009,0.07694932857176046,0.21492629,0.038757976
36364,1.6913,0.0016,6.7124,54.0763,6.7265,0.014100000000000001,-0.08461938382764204,0.23688509,0.04056558
36365,1.2572,0.0013,6.6969,70.2974,6.7127,0.015799999999999592,-0.06396774389689645,0.3205223,0.047450423
36366,1.6421,0.0013,6.6898,157.05,6.7101,0.020299999999999763,-0.009301638197848794,0.16788208,0.034885395
36367,1.4484,0.0013,6.7446,208.951,6.7506,0.006000000000000227,-0.18301837408592136,0.10809399,0.029963763
36368,1.3274,0.0013,6.7919,234.852,6.7973,0.005399999999999849,-0.19030718817913203,0.11586206,0.030603215
36369,2.3236,0.0029,6.8526,243.107,6.8654,0.012800000000000367,-0.10041181436291743,-0.08809434,0.013813949
36370,1.8993,0.0018,7.9393,355.332,7.9044,-0.034900000000000375,-0.6798725347728096,-0.01485464,0.01984289
36371,3.2217,0.0027,7.8123,5.5744,7.7803,-0.03199999999999914,-0.644643266655632,-0.023610786,0.019122101
36372,2.8195,0.0027,7.6527,25.2757,7.6234,-0.029300000000000104,-0.6118436032362163,0.0063951313,0.021592125
36373,1.9454,0.0024,7.5114,48.5813,7.4744,-0.03699999999999992,-0.7053833840990255,0.0767785,0.027385939
36374,2.4413,0.0033,7.3896,62.8692,7.3539,-0.0356999999999994,-0.6895909535637392,0.0063991845,0.021592459
36375,4.5968,0.0047,7.2874,64.6658,7.242,-0.045399999999999885,-0.8074267814039101,-0.1167811,0.011452515
36376,6.3381,0.0059,7.1197,61.7391,7.1065,-0.013200000000000323,-0.4162604250685225,-0.21455525,0.0034039505
36377,5.1378,0.005,6.9023,58.6708,6.9318,0.029499999999999638,0.10246017789797622,-0.119736284,0.0112092495
36381,3.0583,0.0023,8.0364,28.0894,8.102,0.06559999999999988,0.5410038258392116,0.0038164854,0.021379856
36382,2.031,0.0021,6.8526,255.634,6.8517,-0.0008999999999996788,-0.2668397361577901,-0.012618437,0.020026969
36383,2.2856,0.0029,6.906,254.061,6.8859,-0.02009999999999934,-0.5000817871403804,-0.090970576,0.013577184
36384,2.5947,0.0032,6.9819,250.746,6.9654,-0.016500000000000625,-0.4563489025811596,-0.119914904,0.011194547
36385,3.847,0.0047,7.103,245.843,7.0836,-0.019400000000000084,-0.4915781706983158,-0.22342388,0.0026739035
36386,4.61,0.0052,7.2848,222.721,7.2561,-0.028699999999999726,-0.6045547891430056,-0.25607562,-1.3919544e-05
36387,4.9264,0.0049,7.4502,231.652,7.4476,-0.0025999999999992696,-0.2874913760885357,-0.2614746,-0.00045835413
36388,4.253,0.0048,7.5877,247.392,7.6608,0.07310000000000016,0.632114002004291,-0.26245356,-0.0005389396
36390,2.9549,0.0035,6.8633,57.5276,6.9054,0.04210000000000047,0.255525273855314,0.019783974,0.022694267
36391,1.643,0.0018,6.8106,75.9845,6.8596,0.04900000000000038,0.3393466359271827,0.2101406,0.03836403
36392,1.7729,0.0015,6.7989,76.9318,6.8328,0.03390000000000004,0.15591148124815904,0.23843347,0.040693037
36393,1.9353,0.0017,6.7689,69.8349,6.8075,0.038599999999999746,0.2130071916449364,0.19403617,0.037038345
36394,0.9758,0.001,6.7385,65.8014,6.7755,0.03699999999999992,0.19357035406305564,0.39517862,0.053595975
36395,1.1496,0.001,6.7522,230.123,6.7652,0.0129999999999999,-0.09798220966518774,0.17414758,0.035401158
36396,1.1566,0.001,6.7877,230.075,6.8043,0.016599999999999504,-0.054249325105956085,0.17351066,0.03534873
36397,1.755,0.0018,6.8224,250.746,6.8391,0.01670000000000016,-0.05303452275708045,0.034478754,0.02390391
36398,1.8587,0.0019,7.8424,12.6659,7.8013,-0.04109999999999925,-0.7551902804025921,0.11791998,0.030772619
36399,3.0458,0.0029,7.737,20.4211,7.6841,-0.05290000000000017,-0.8985369575689895,-0.022884265,0.019181907
36400,1.9526,0.0022,7.5939,14.9712,7.591,-0.0028999999999994586,-0.29113578313514105,0.07850395,0.027527973
36401,1.798,0.0015,7.4887,47.2748,7.5145,0.025800000000000267,0.05751249098987972,0.22858937,0.039882693
36402,1.9153,0.0017,7.4957,72.0589,7.4848,-0.010900000000000354,-0.3883199710445662,0.2037351,0.03783674
36403,2.1209,0.0025,7.423,70.2386,7.4018,-0.02120000000000033,-0.513444612977937,0.07235773,0.02702203
36404,3.8928,0.0051,7.3526,60.9594,7.3306,-0.02200000000000024,-0.5231630317688774,-0.12734455,0.010582954
36405,7.4072,0.0071,7.0568,54.5726,7.0739,0.017100000000000115,-0.04817531336161027,-0.30326307,-0.0038982928
36410,2.7343,0.0023,6.7083,269.252,6.7271,0.018799999999999706,-0.027523673430864683,-0.0080436915,0.020403551
36411,1.8877,0.0021,6.7719,249.189,6.7689,-0.0029999999999992255,-0.2923505854840059,-6.194413e-05,0.021060592
36412,1.9377,0.002,6.8076,255.403,6.7945,-0.013099999999999667,-0.41504562271964685,0.008701056,0.021781944
36413,3.2902,0.0033,6.8582,251.362,6.8246,-0.03359999999999985,-0.6640801042375235,-0.109468594,0.012054465
36414,3.5815,0.004,6.9595,249.398,6.9452,-0.014300000000000423,-0.42962325090606823,-0.164526,0.0075222533
36415,4.3398,0.0051,7.0604,244.658,7.0645,0.004100000000000215,-0.20609961871440743,-0.2416483,0.0011737067
36416,7.3656,0.0076,7.258,237.196,7.2243,-0.03369999999999962,-0.6652949065863883,-0.4228527,-0.013742661
36417,4.5419,0.0052,7.5437,225.881,7.5093,-0.03440000000000065,-0.6737985230284746,-0.26665694,-0.000884952
36418,5.6405,0.0062,7.17,52.5888,7.1743,0.0042999999999997485,-0.20367001401667773,-0.21982192,0.0029704086
36419,2.2213,0.0032,6.9419,55.1104,6.969,0.027099999999999902,0.07330492152515512,0.047361746,0.024964413
36420,1.1094,0.0013,6.8608,60.295,6.9148,0.05399999999999938,0.4000867533705547,0.34314865,0.049312975
36421,1.2177,0.0013,6.837,43.3691,6.9008,0.06380000000000052,0.5191373835596012,0.33307457,0.048483696
36422,1.3549,0.0012,6.7774,39.5907,6.8327,0.055299999999999905,0.4158791839058409,0.33335108,0.048506457
36423,0.9348,0.0009,6.734,74.5352,6.7767,0.04269999999999996,0.26281408794851385,0.41119856,0.0549147
36424,1.0658,0.0009,6.7678,218.854,6.7871,0.01929999999999943,-0.021449661686529647,0.20199728,0.037693687
36425,1.3833,0.0015,6.775,322.176,6.781,0.005999999999999339,-0.18301837408593213,0.17205662,0.035229035
36428,1.9319,0.0018,7.5873,351.706,7.711,0.12370000000000037,1.2468039905313395,0.016601011,0.022432253
36429,1.6695,0.0013,7.4895,6.5577,7.6583,0.16880000000000006,1.794679849870659,0.22891933,0.039909855
36430,1.0277,0.001,7.4901,190.38,7.6096,0.11950000000000038,1.1957822918788972,0.2972077,0.045531213
36431,1.1543,0.0012,7.5206,120.757,7.5561,0.035499999999999865,0.17534831883003976,0.35312992,0.050134614
36432,2.2904,0.0025,7.561,79.7565,7.4986,-0.06240000000000023,-1.0139431807114199,0.058835402,0.0259089
36433,4.978,0.0056,7.4738,59.1207,7.4106,-0.06320000000000014,-1.0236615995023601,-0.19192468,0.005266851
36437,4.6957,0.0043,6.8396,219.646,6.7814,-0.05820000000000025,-0.9629214820589775,-0.18128693,0.0061425287
36438,6.3589,0.0081,7.069,207.702,7.0416,-0.02740000000000009,-0.5887623586077302,-0.41574824,-0.013157839
36439,1.7647,0.0018,7.3639,22.532,7.8269,0.4630000000000001,5.368628360239373,0.15526651,0.033846907
36440,1.0579,0.0013,7.2554,25.5517,7.4934,0.23800000000000043,2.635323075287098,0.32981014,0.048214976
36441,1.297,0.001,6.7213,349.723,6.7529,0.03160000000000007,0.12797102722420278,0.2698934,0.043282755
36442,1.1119,0.001,6.7,291.941,6.7571,0.05710000000000015,0.4377456261854621,0.21882883,0.039079227
36443,1.6508,0.0017,6.7058,245.731,6.7378,0.03200000000000003,0.13283023661967297,0.060251728,0.026025489
36444,1.8802,0.0019,6.7312,313.757,6.7446,0.013399999999999856,-0.09312300026971755,0.10301222,0.029545443
36445,1.1185,0.0009,6.6824,1.621,6.7207,0.03829999999999956,0.20936278459833105,0.3714499,0.051642675
36446,1.6499,0.0013,6.6972,322.0,6.722,0.02480000000000082,0.045364467501209656,0.18975295,0.03668576
36447,1.8999,0.0013,6.6679,270.74,6.7022,0.0343,0.16077069064362923,0.12200458,0.031108854
36448,3.5166,0.0031,6.7002,227.19,6.7094,0.009199999999999875,-0.1441446989221599,-0.09034933,0.013628323
36449,1.5505,0.0015,7.4692,325.853,7.7935,0.32430000000000003,3.683697502359901,0.067647174,0.026634267
36450,1.3306,0.0013,7.3561,2.1511,7.5394,0.18330000000000002,1.9708261904564721,0.26706377,0.043049827
36451,0.9931,0.0011,7.2597,18.9796,7.3047,0.04500000000000082,0.2907545419724809,0.36326158,0.05096863
36452,2.7074,0.0035,7.1711,44.4556,7.182,0.010900000000000354,-0.1234930589914035,-0.0008343607,0.020997008
36453,5.025,0.0047,6.8613,41.0451,6.9113,0.04999999999999982,0.35149465941585284,-0.102634564,0.012617028
36454,1.0873,0.0014,6.7353,44.8935,6.7815,0.046200000000000685,0.30533217015889147,0.3316623,0.04836744
36455,1.3919,0.0011,6.7032,299.601,6.7352,0.03200000000000003,0.13283023661967297,0.19999863,0.037529163
36456,2.2259,0.0016,6.7032,240.747,6.7421,0.038899999999999935,0.21665159869154174,0.033893436,0.023855729
36457,3.4175,0.0027,6.727,229.109,6.7313,0.0042999999999997485,-0.20367001401667773,-0.07182759,0.015152994
36458,3.9217,0.0038,6.8464,228.368,6.7876,-0.05879999999999974,-0.9702102961521774,-0.14856292,0.008836301
36459,3.2768,0.0044,6.9962,217.485,6.9681,-0.028100000000000236,-0.5972659750498057,-0.1854048,0.0058035534
36460,9.7491,0.0101,7.4262,220.274,7.4623,0.03610000000000024,0.18263713292325043,-0.6273835,-0.030579211
36461,2.2276,0.0014,6.6919,34.9212,6.7246,0.032699999999999285,0.1413338530617377,0.20016079,0.03754251
36462,1.8381,0.0013,6.6662,222.197,6.726,0.059800000000000075,0.47054528960488856,0.08391693,0.027973559
36463,1.4454,0.0012,6.6964,229.538,6.7145,0.01810000000000045,-0.03602728987292941,0.12398213,0.031271644
36464,1.3003,0.001,6.7153,337.082,6.7388,0.0235000000000003,0.029572036965923466,0.2563849,0.042170763
36465,1.4583,0.0012,6.674,23.0849,6.7157,0.041699999999999626,0.250666064459833,0.30879897,0.04648538
36466,1.5122,0.0012,6.6596,44.067,6.6901,0.03049999999999997,0.11460820138665707,0.31398243,0.04691207
36467,2.4611,0.0017,6.6394,251.292,6.6567,0.01729999999999965,-0.045745708663880565,0.036213234,0.02404669
36468,2.6111,0.0031,6.69,209.744,6.6775,-0.012500000000000178,-0.407756808626447,-0.09071988,0.01359782
36469,1.5392,0.0022,7.1924,45.8534,7.4131,0.2206999999999999,2.425162268932983,0.1465232,0.033127178
36470,0.7964,0.0009,7.1143,17.5527,7.166,0.0517000000000003,0.3721462993466092,0.42192554,0.055797726
36471,1.1944,0.002,7.0623,39.3725,7.0967,0.03440000000000065,0.16198549299250486,0.2164857,0.038886342
36472,4.6615,0.0039,6.8618,39.8092,6.9032,0.041400000000000325,0.24702165741323848,-0.049805418,0.016965814
36473,1.5679,0.002,6.7133,44.6752,6.7549,0.04159999999999986,0.24945126211096816,0.18310162,0.036138237
36474,1.4343,0.0012,6.6852,18.097,6.7222,0.03699999999999992,0.19357035406305564,0.30545476,0.04621009
36475,1.1377,0.0009,6.6593,22.4419,6.709,0.04969999999999963,0.3478502523692475,0.39513177,0.05359212
36476,1.8884,0.0015,6.6633,226.702,6.6967,0.03340000000000032,0.149837469503824,0.06017074,0.026018823
36477,2.5442,0.0025,6.6929,228.523,6.6889,-0.0039999999999995595,-0.3044986089726867,-0.05222957,0.016766263
36478,4.5164,0.0056,6.84,205.34,6.8118,-0.028200000000000003,-0.5984807773986706,-0.24227051,0.0011224877
36479,11.8036,0.012,7.4942,215.724,7.4413,-0.05290000000000017,-0.8985369575689895,-0.79670423,-0.044517342
36480,0.7515,0.0009,7.1854,6.8882,7.2412,0.055800000000000516,0.4219531956501867,0.41296405,0.055060033
36481,2.0636,0.003,7.1139,38.5001,7.1397,0.025800000000000267,0.05751249098987972,0.04834816,0.025045611
36482,5.1106,0.0043,6.8682,40.5804,6.9022,0.03399999999999981,0.15712628359702388,-0.083427355,0.014198125
36483,1.1481,0.0017,6.7322,42.0323,6.7671,0.034900000000000375,0.1680595047368399,0.27527744,0.043725956
36484,1.3195,0.0012,6.7086,8.5734,6.735,0.026400000000000645,0.06480130508309039,0.30725792,0.046358526
36485,1.3496,0.0012,6.6643,313.106,6.7308,0.06650000000000045,0.5519370469790276,0.21292838,0.038593512
36486,1.5059,0.0011,6.686,238.135,6.7093,0.023299999999999876,0.02714243226818298,0.13638338,0.03229249
36487,1.295,0.0011,6.7086,104.43,6.729,0.020400000000000418,-0.008086835848973156,0.32624644,0.04792162
36488,4.5767,0.0063,7.1864,50.9114,7.3404,0.15399999999999991,1.6148891022382408,-0.20071264,0.004543446
36489,1.0194,0.0014,7.059,46.2085,7.1132,0.054199999999999804,0.40251635806829517,0.33836162,0.048918918
36490,0.8041,0.0016,7.0323,55.7032,7.0661,0.033799999999999386,0.1546966788992834,0.33282202,0.04846291
36491,4.2309,0.0038,6.9193,47.9454,6.9524,0.03310000000000013,0.14619306245721866,-0.035275444,0.018161891
36492,2.403,0.0029,6.7156,48.3419,6.7555,0.03989999999999938,0.2287996221802118,0.07370207,0.027132692
36493,1.8467,0.0017,6.6648,46.1767,6.7199,0.05510000000000037,0.4134495792081112,0.20299704,0.037775986
36494,1.4229,0.0012,6.649,266.887,6.701,0.0519999999999996,0.3757907063932037,0.15908444,0.03416119
36495,1.893,0.0017,6.6022,344.946,6.6678,0.06559999999999988,0.5410038258392116,0.18025368,0.0359038
36496,2.603,0.0022,6.6116,205.538,6.6487,0.03709999999999969,0.1947851564119205,-0.03459151,0.018218191
36497,4.5581,0.0054,6.7799,205.205,6.7632,-0.01669999999999927,-0.45877850727887853,-0.23229419,0.0019437168
36498,10.0666,0.01,7.3165,215.685,7.3113,-0.005199999999999427,-0.3190762371590973,-0.62253344,-0.030179964
36499,4.5088,0.0062,7.8621,227.512,7.8221,-0.040000000000000036,-0.7418274545650572,-0.3259641,-0.0057669934
